X1,AWC,CTC,CVC,noise,silence,distant,tv,meaningful,xgb_pred,CDSpred,language,SUBJECT,Time
10241,0.4,0.2,3.2,0.01,0.806666666666667,0.0966666666666667,0,0.0866666666666667,0.611432671546936,1,English,13131,8.4
10242,2.6,0.2,1.2,0.02,0.756666666666667,0.163333333333333,0,0.06,0.806222021579742,1,English,13131,8.45
10244,3.8,0.2,3.2,0.0166666666666667,0.713333333333333,0.116666666666667,0,0.153333333333333,0.827723264694214,1,English,13131,8.55
10245,3.4,0.2,4.6,0.05,0.543333333333333,0.243333333333333,0,0.163333333333333,0.768378376960754,1,English,13131,9
10246,5.6,0.2,3.8,0.05,0.543333333333333,0.166666666666667,0,0.24,0.63082492351532,1,English,13131,9.05
10247,3.2,0.6,3.4,0.0566666666666667,0.513333333333333,0.186666666666667,0,0.243333333333333,0.768822729587555,1,English,13131,9.1
10248,5.8,0.4,3.2,0.333333333333333,0.3,0.233333333333333,0,0.133333333333333,0.87275367975235,1,English,13131,9.15
10249,1,0,1.8,0.256666666666667,0.526666666666667,0.113333333333333,0,0.103333333333333,0.86326789855957,1,English,13131,9.2
10251,1.4,0.2,2.4,0.06,0.686666666666667,0.166666666666667,0,0.0866666666666667,0.858113169670105,1,English,13131,9.3
10252,2.2,0.4,6.6,0.01,0.62,0.156666666666667,0,0.213333333333333,0.730200171470642,1,English,13131,9.35
10253,1.8,0,2.2,0.02,0.64,0.183333333333333,0,0.156666666666667,0.650771379470825,1,English,13131,9.4
10254,1.4,0,3.2,0.0733333333333333,0.513333333333333,0.133333333333333,0,0.28,0.81099671125412,1,English,13131,9.45
10255,11.8,0.4,2.8,0.0633333333333333,0.4,0.28,0,0.256666666666667,0.642329454421997,1,English,13131,9.5
10256,5,0.2,3.2,0.236666666666667,0.386666666666667,0.146666666666667,0,0.23,0.779628694057465,1,English,13131,9.55
10257,4.6,1,5.6,0.0833333333333333,0.503333333333333,0.173333333333333,0,0.24,0.854529201984406,1,English,13131,10
10258,0.6,0,0.2,0.0533333333333333,0.723333333333333,0.153333333333333,0.00333333333333333,0.0666666666666667,0.636631488800049,1,English,13131,10.05
10259,1.6,0,1.6,0.0533333333333333,0.663333333333333,0.176666666666667,0,0.106666666666667,0.801079392433167,1,English,13131,10.1
10260,4,0.4,3.4,0.0533333333333333,0.666666666666667,0.186666666666667,0,0.0933333333333333,0.886060893535614,1,English,13131,10.15
10261,2.4,0,2.8,0.0333333333333333,0.586666666666667,0.256666666666667,0.00333333333333333,0.12,0.765727937221527,1,English,13131,10.2
10266,4.6,0,0,0.01,0.126666666666667,0.793333333333333,0.00666666666666667,0.0633333333333333,0.54101550579071,1,English,13131,10.45
10267,3.6,0,0.8,0.0533333333333333,0.52,0.353333333333333,0,0.0733333333333333,0.638629853725433,1,English,13131,10.5
10268,13.2,0.4,2.8,0.0133333333333333,0.663333333333333,0.15,0,0.173333333333333,0.721544146537781,1,English,13131,10.55
10269,2.6,0.2,2.4,0.00666666666666667,0.863333333333333,0.0566666666666667,0.00333333333333333,0.07,0.850344359874725,1,English,13131,11
10270,1.8,0.2,2.6,0,0.75,0.166666666666667,0.01,0.0733333333333333,0.740485429763794,1,English,13131,11.05
10271,3.6,0.6,2.8,0.0966666666666667,0.65,0.153333333333333,0,0.1,0.90703958272934,1,English,13131,11.1
10272,18.2,1.4,6.4,0.0233333333333333,0.416666666666667,0.226666666666667,0,0.333333333333333,0.774185597896576,1,English,13131,11.15
10273,14.4,0.2,4.8,0.0566666666666667,0.463333333333333,0.17,0.00333333333333333,0.306666666666667,0.507384657859802,1,English,13131,11.2
10277,0.8,0.2,0.8,0.0433333333333333,0.31,0.54,0,0.106666666666667,0.556028783321381,1,English,13131,11.4
10279,21.4,2.8,6.2,0.0433333333333333,0.353333333333333,0.24,0,0.363333333333333,0.714009582996368,1,English,13131,11.5
10280,9.6,0.6,3,0.01,0.43,0.403333333333333,0,0.156666666666667,0.77360212802887,1,English,13131,11.55
10281,11,0.8,2.6,0.0466666666666667,0.323333333333333,0.453333333333333,0,0.176666666666667,0.615411579608917,1,English,13131,12
10284,38,0,1.8,0.0766666666666667,0.32,0.383333333333333,0.00333333333333333,0.216666666666667,0.574774444103241,1,English,13131,12.15
10285,27.6,1.6,4,0.04,0.34,0.356666666666667,0,0.263333333333333,0.59097957611084,1,English,13131,12.2
10286,20,1,3.8,0.0133333333333333,0.543333333333333,0.223333333333333,0,0.22,0.811441719532013,1,English,13131,12.25
10288,3.2,0.4,3.4,0.0266666666666667,0.87,0.0233333333333333,0,0.08,0.886035919189453,1,English,13131,15.1
10289,16,0.2,1.6,0.09,0.66,0.133333333333333,0,0.116666666666667,0.834646582603455,1,English,13131,15.15
10290,4.8,0.8,2,0.0266666666666667,0.356666666666667,0.456666666666667,0,0.16,0.586990773677826,1,English,13131,15.2
10292,1.6,0.2,0.6,0.0866666666666667,0.00333333333333333,0.896666666666667,0,0.0133333333333333,0.629145205020905,1,English,13131,15.3
10293,0.6,0,2,0.03,0.163333333333333,0.763333333333333,0,0.0433333333333333,0.649996817111969,1,English,13131,15.35
10294,0.6,0,1.2,0.01,0.536666666666667,0.326666666666667,0,0.126666666666667,0.727333784103394,1,English,13131,15.4
10295,1.4,0,0,0.00333333333333333,0.09,0.846666666666667,0,0.06,0.527944624423981,1,English,13131,15.45
10296,4,0.2,0.6,0.01,0.0933333333333333,0.866666666666667,0,0.03,0.632978498935699,1,English,13131,15.5
10298,10,0.4,1.6,0.0133333333333333,0.0466666666666667,0.83,0.00333333333333333,0.106666666666667,0.603670418262482,1,English,13131,16
10299,1.6,0,1,0.03,0.23,0.68,0,0.06,0.569315671920776,1,English,13131,16.05
10300,1.6,0,0,0.00666666666666667,0.0433333333333333,0.88,0.00333333333333333,0.0666666666666667,0.54512882232666,1,English,13131,16.1
10301,6.2,0.4,2,0.0133333333333333,0.0933333333333333,0.786666666666667,0.00333333333333333,0.103333333333333,0.6431485414505,1,English,13131,16.15
10302,4,0,2,0.0233333333333333,0.143333333333333,0.733333333333333,0,0.1,0.525060772895813,1,English,13131,16.2
10306,7.6,0,0.6,0.03,0.466666666666667,0.263333333333333,0.00333333333333333,0.236666666666667,0.615652441978455,1,English,13131,16.4
10308,4.8,0,0.4,0.0133333333333333,0.28,0.58,0.0333333333333333,0.0933333333333333,0.502832651138306,1,English,13131,16.5
10310,1.8,0.4,0.8,0.0666666666666667,0.113333333333333,0.31,0.456666666666667,0.0533333333333333,0.62066376209259,1,English,13131,17
10313,4.8,0,0.4,0.01,0.173333333333333,0.286666666666667,0.396666666666667,0.133333333333333,0.522627890110016,1,English,13131,17.15
10317,6.4,0,0.4,0.0133333333333333,0.126666666666667,0.273333333333333,0.523333333333333,0.0633333333333333,0.570791602134705,1,English,13131,17.35
10323,14.6,1,8.2,0.103333333333333,0.323333333333333,0.256666666666667,0,0.316666666666667,0.739231944084167,1,English,13131,18.05
10324,4.8,0,2.4,0.0233333333333333,0.306666666666667,0.456666666666667,0,0.213333333333333,0.524102985858917,1,English,13131,18.1
10325,4.6,0.2,3.8,0.0433333333333333,0.54,0.136666666666667,0,0.28,0.675243139266968,1,English,13131,18.15
10329,8.4,0,2.4,0.126666666666667,0.263333333333333,0.503333333333333,0,0.106666666666667,0.574319422245026,1,English,13131,18.35
10330,1.4,0,1.4,0.03,0.426666666666667,0.386666666666667,0.0233333333333333,0.133333333333333,0.592617690563202,1,English,13131,18.4
10332,6.2,0,0,0.233333333333333,0.576666666666667,0.1,0,0.09,0.731049656867981,1,English,13131,18.5
10333,1.2,0.2,0.4,0.0933333333333333,0.77,0.116666666666667,0,0.02,0.830467283725739,1,English,13131,18.55
10334,15,0.4,0.6,0.0533333333333333,0.396666666666667,0.24,0.01,0.3,0.505147993564606,1,English,13131,19
10335,0,0,1.8,0.26,0.603333333333333,0.0633333333333333,0.00666666666666667,0.0666666666666667,0.684159576892853,1,English,13131,19.05
10336,6.8,0,0.4,0.0933333333333333,0.29,0.476666666666667,0.00333333333333333,0.136666666666667,0.619034945964813,1,English,13131,19.1
10338,3.2,0,0,0.0733333333333333,0.793333333333333,0.0766666666666667,0.0133333333333333,0.0433333333333333,0.569177091121674,1,English,13131,19.2
10339,15,0,0.4,0.0333333333333333,0.603333333333333,0.163333333333333,0,0.2,0.510359108448029,1,English,13131,19.25
10341,9.2,0,0.2,0.163333333333333,0.573333333333333,0.136666666666667,0.00333333333333333,0.123333333333333,0.714247584342957,1,English,13131,19.35
10342,9.8,0,0.4,0.0233333333333333,0.513333333333333,0.353333333333333,0,0.11,0.591334283351898,1,English,13131,19.4
10343,9.6,0,0,0.00333333333333333,0.443333333333333,0.406666666666667,0,0.146666666666667,0.513519763946533,1,English,13131,19.45
10344,28.2758620689655,1.37931034482759,3.2183908045977,0.0766283524904215,0.337164750957854,0.344827586206897,0.00383141762452107,0.237547892720307,0.685491561889648,1,English,13142,6.35
10346,28.4,1.2,4.6,0.0233333333333333,0.31,0.466666666666667,0.00666666666666667,0.193333333333333,0.714976668357849,1,English,13142,6.45
10347,36.2,0.8,1.4,0.0733333333333333,0.46,0.206666666666667,0.00333333333333333,0.256666666666667,0.746975183486938,1,English,13142,6.5
10349,1.6,0.2,4.4,0.113333333333333,0.423333333333333,0.303333333333333,0.00333333333333333,0.156666666666667,0.638741374015808,1,English,13142,7
10350,22.6,1.8,10.2,0.0333333333333333,0.28,0.236666666666667,0,0.45,0.770157754421234,1,English,13142,7.05
10351,46,2.4,11.6,0.00666666666666667,0.326666666666667,0.2,0,0.466666666666667,0.774536609649658,1,English,13142,7.1
10352,42.2,2.8,8.4,0.0466666666666667,0.21,0.343333333333333,0.00333333333333333,0.396666666666667,0.729552149772644,1,English,13142,7.15
10353,88.4,3.4,5.4,0.01,0.233333333333333,0.176666666666667,0,0.58,0.758542358875275,1,English,13142,7.2
10354,66.8,2.2,4.6,0.0266666666666667,0.26,0.253333333333333,0,0.46,0.508695781230927,1,English,13142,7.25
10355,107.2,4.4,7.8,0.00666666666666667,0.25,0.0933333333333333,0,0.65,0.87388277053833,1,English,13142,7.3
10356,91.2,4,6.4,0.01,0.32,0.123333333333333,0,0.546666666666667,0.931075572967529,1,English,13142,7.35
10357,43.4,2.8,7.2,0.0266666666666667,0.32,0.236666666666667,0.00333333333333333,0.413333333333333,0.763438284397125,1,English,13142,7.4
10358,34,2.2,8.2,0.00666666666666667,0.366666666666667,0.286666666666667,0.01,0.33,0.522805035114288,1,English,13142,7.45
10359,58.8,1.2,2.2,0.00666666666666667,0.16,0.0933333333333333,0,0.74,0.837609052658081,1,English,13142,7.5
10360,34.6,1.8,6.2,0.0166666666666667,0.423333333333333,0.223333333333333,0.01,0.326666666666667,0.624025166034698,1,English,13142,7.55
10361,4.8,0.4,10.6,0.02,0.533333333333333,0.103333333333333,0.00333333333333333,0.34,0.770266115665436,1,English,13142,8
10362,25.4,1.8,6.6,0.0166666666666667,0.29,0.42,0,0.273333333333333,0.668250322341919,1,English,13142,8.05
10363,17.4,1,2.8,0.0433333333333333,0.23,0.563333333333333,0,0.163333333333333,0.624803960323334,1,English,13142,8.1
10364,24.2,0.8,3.2,0.19,0.193333333333333,0.383333333333333,0,0.233333333333333,0.500762641429901,1,English,13142,8.15
10365,24.2,1.2,5,0.0966666666666667,0.273333333333333,0.35,0,0.28,0.608739972114563,1,English,13142,8.2
10366,24.4,1,4,0.0366666666666667,0.266666666666667,0.503333333333333,0,0.193333333333333,0.586077392101288,1,English,13142,8.25
10367,3.4,0,2.2,0.0233333333333333,0.566666666666667,0.283333333333333,0,0.126666666666667,0.785416662693024,1,English,13142,8.3
10368,24.4,2,8.4,0.0266666666666667,0.383333333333333,0.286666666666667,0,0.303333333333333,0.741787254810333,1,English,13142,8.35
10369,58.8,4.6,10,0.0566666666666667,0.2,0.15,0,0.593333333333333,0.82883495092392,1,English,13142,8.4
10370,18.6,1.6,8.4,0,0.51,0.146666666666667,0,0.343333333333333,0.831621468067169,1,English,13142,8.45
10371,25,2.4,11.4,0.0133333333333333,0.48,0.17,0.00333333333333333,0.333333333333333,0.865245401859283,1,English,13142,8.5
10372,27.8,1,6.6,0.0133333333333333,0.423333333333333,0.196666666666667,0,0.366666666666667,0.736420273780823,1,English,13142,8.55
10374,30.8,2.2,6.6,0.0733333333333333,0.226666666666667,0.363333333333333,0,0.336666666666667,0.580163538455963,1,English,13142,9.05
10375,10.8,0.8,7.4,0.0933333333333333,0.38,0.283333333333333,0,0.243333333333333,0.642485499382019,1,English,13142,9.1
10376,27.6,1.2,3,0.0466666666666667,0.533333333333333,0.22,0,0.2,0.863271415233612,1,English,13142,9.15
10377,34.4,1.4,3,0.00333333333333333,0.63,0.136666666666667,0.00333333333333333,0.226666666666667,0.842111110687256,1,English,13142,9.2
10378,23.2,1.2,3.6,0.0433333333333333,0.37,0.226666666666667,0,0.36,0.629881203174591,1,English,13142,9.25
10379,8,0.8,4.2,0.09,0.223333333333333,0.543333333333333,0,0.143333333333333,0.577234506607056,1,English,13142,9.3
10380,50,2,6.8,0.0133333333333333,0.273333333333333,0.24,0,0.473333333333333,0.505291223526001,1,English,13142,9.35
10381,57.6,3.8,8.4,0.00666666666666667,0.193333333333333,0.206666666666667,0,0.593333333333333,0.702200293540955,1,English,13142,9.4
10382,23.6,2.2,6.6,0.0366666666666667,0.163333333333333,0.343333333333333,0.00333333333333333,0.453333333333333,0.566191971302032,1,English,13142,9.45
10383,47.4,2.6,6.6,0.0233333333333333,0.34,0.206666666666667,0.0166666666666667,0.413333333333333,0.554828643798828,1,English,13142,9.5
10384,24,0.4,3.2,0,0.623333333333333,0.0733333333333333,0.0133333333333333,0.29,0.672001838684082,1,English,13142,9.55
10385,36.2,0.6,1.4,0,0.52,0.133333333333333,0.00333333333333333,0.343333333333333,0.660714328289032,1,English,13142,10
10388,9.2,0.8,1.4,0.153333333333333,0.0466666666666667,0.72,0,0.08,0.7185018658638,1,English,13142,10.15
10389,9,1.2,2.8,0.08,0.04,0.74,0,0.14,0.620043575763702,1,English,13142,10.2
10390,14.8,0.8,5,0.04,0.0233333333333333,0.746666666666667,0,0.19,0.533513426780701,1,English,13142,10.25
10393,13.8,0,1.4,0.126666666666667,0.276666666666667,0.47,0.00666666666666667,0.12,0.512449383735657,1,English,13142,10.4
10396,11.2,0.8,2.8,0.0733333333333333,0.37,0.206666666666667,0,0.35,0.63904225826263406,1,English,13142,10.55
10397,5,0.4,1.8,0.0666666666666667,0.103333333333333,0.443333333333333,0.00333333333333333,0.383333333333333,0.505594849586487,1,English,13142,11
10399,9.2,0.8,1.8,0.01,0.143333333333333,0.36,0.00333333333333333,0.483333333333333,0.558898687362671,1,English,13142,11.1
10400,4.2,0,1,0.04,0.373333333333333,0.523333333333333,0,0.0633333333333333,0.630754351615906,1,English,13142,11.15
10401,9.2,0.4,1.8,0,0.206666666666667,0.686666666666667,0,0.106666666666667,0.604779303073883,1,English,13142,11.2
10404,32.6,0.8,1,0.0333333333333333,0.43,0.273333333333333,0,0.263333333333333,0.534908890724182,1,English,13142,11.35
10405,26.4,1.6,7.4,0.0333333333333333,0.333333333333333,0.243333333333333,0,0.39,0.706251800060272,1,English,13142,11.4
10406,39.2,2.6,10.8,0.0233333333333333,0.246666666666667,0.283333333333333,0,0.446666666666667,0.59727680683136,1,English,13142,11.45
10408,51,3.2,7.2,0.0533333333333333,0.1,0.293333333333333,0,0.553333333333333,0.510637521743774,1,English,13142,11.55
10409,47.6,3.2,9.4,0.02,0.153333333333333,0.25,0,0.576666666666667,0.594220995903015,1,English,13142,12
10410,50.4,3.6,10.6,0.00666666666666667,0.206666666666667,0.176666666666667,0,0.61,0.801516532897949,1,English,13142,12.05
10413,20.4,1.2,3.6,0.0866666666666667,0.576666666666667,0.146666666666667,0,0.19,0.881579339504242,1,English,13142,12.2
10414,19.8,0.6,11.2,0.04,0.453333333333333,0.183333333333333,0,0.323333333333333,0.656191945075989,1,English,13142,12.25
10415,28.4,1.2,7,0.0266666666666667,0.3,0.17,0.00666666666666667,0.496666666666667,0.621011257171631,1,English,13142,12.3
10416,15,0.4,4.8,0.00666666666666667,0.39,0.0866666666666667,0,0.516666666666667,0.573667585849762,1,English,13142,14.25
10417,31.4,2.4,6.2,0.0266666666666667,0.526666666666667,0.113333333333333,0,0.333333333333333,0.912958323955536,1,English,13142,14.3
10418,6.8,0.6,1,0.0866666666666667,0.786666666666667,0.07,0,0.0566666666666667,0.863480687141418,1,English,13142,14.35
10420,17,1.2,2.4,0.01,0.586666666666667,0.22,0,0.183333333333333,0.837783753871918,1,English,13142,14.45
10421,16.6,1.2,5.6,0.0166666666666667,0.516666666666667,0.216666666666667,0,0.25,0.776116132736206,1,English,13142,14.5
10424,33.2,1.2,3.6,0.0666666666666667,0.473333333333333,0.19,0,0.27,0.774748206138611,1,English,13142,15.05
10425,34.2,1.4,2.4,0.0266666666666667,0.59,0.113333333333333,0.00333333333333333,0.266666666666667,0.812716901302338,1,English,13142,15.1
10426,50,2.4,6.2,0.00666666666666667,0.346666666666667,0.173333333333333,0.00333333333333333,0.47,0.71279376745224,1,English,13142,15.15
10427,69.8,1.6,3,0.00666666666666667,0.396666666666667,0.18,0.00666666666666667,0.41,0.532720983028412,1,English,13142,15.2
10428,19.6,0,0.2,0,0.54,0.25,0,0.21,0.535932004451752,1,English,13142,15.25
10429,37.2,2.6,5.2,0,0.313333333333333,0.353333333333333,0.01,0.323333333333333,0.56768673658371,1,English,13142,15.3
10430,7.2,0.8,1.2,0.11,0.293333333333333,0.493333333333333,0,0.103333333333333,0.713953852653503,1,English,13142,15.35
10433,22.8,1.4,3.2,0.0133333333333333,0.453333333333333,0.276666666666667,0,0.256666666666667,0.767648935317993,1,English,13142,15.5
10434,18.2,1.2,5.6,0.00666666666666667,0.29,0.426666666666667,0,0.276666666666667,0.577220678329468,1,English,13142,15.55
10435,29.4,1.4,5.2,0.00666666666666667,0.32,0.36,0,0.313333333333333,0.598590672016144,1,English,13142,16
10437,9.4,0.4,4,0.0133333333333333,0.503333333333333,0.35,0,0.133333333333333,0.812457144260406,1,English,13142,16.1
10438,41.2,1.2,5.8,0.00666666666666667,0.276666666666667,0.42,0,0.296666666666667,0.504062712192535,1,English,13142,16.15
10439,40.6,2.8,14,0.00666666666666667,0.323333333333333,0.21,0,0.46,0.772222995758057,1,English,13142,16.2
10440,64.4,2.4,5.8,0.01,0.213333333333333,0.356666666666667,0.00333333333333333,0.416666666666667,0.515801072120667,1,English,13142,16.25
10442,10.2,0.8,7.2,0.04,0.403333333333333,0.256666666666667,0.00333333333333333,0.296666666666667,0.69491982460022,1,English,13142,16.35
10444,10.8,0.2,5,0.0633333333333333,0.27,0.5,0,0.166666666666667,0.623060345649719,1,English,13142,16.45
10445,13.4,1.6,5.6,0.00333333333333333,0.23,0.55,0.00666666666666667,0.21,0.58210700750351,1,English,13142,16.5
10447,28,2.8,8.2,0.04,0.233333333333333,0.443333333333333,0,0.283333333333333,0.715378820896149,1,English,13142,17
10448,28.6,1.4,4.4,0.0133333333333333,0.253333333333333,0.4,0,0.333333333333333,0.512463867664337,1,English,13142,17.05
10450,20.4,0.8,11.4,0.00666666666666667,0.366666666666667,0.13,0,0.496666666666667,0.514160752296448,1,English,13142,17.15
10451,4.2,0,2.8,0.0333333333333333,0.54,0.336666666666667,0,0.09,0.722022712230682,1,English,13142,17.2
10453,6.2,0,1.6,0.02,0.59,0.23,0.0166666666666667,0.143333333333333,0.595523536205292,1,English,13142,17.3
10454,30.8,0.6,1.8,0.00666666666666667,0.503333333333333,0.226666666666667,0.00666666666666667,0.256666666666667,0.577685832977295,1,English,13142,17.35
10455,25.2,3.4,11.2,0.0233333333333333,0.346666666666667,0.226666666666667,0,0.403333333333333,0.711156964302063,1,English,13142,17.4
10457,32,0.6,1.2,0.0733333333333333,0.443333333333333,0.256666666666667,0,0.226666666666667,0.68760758638382,1,English,13142,17.5
10459,32,1.6,4.6,0.0466666666666667,0.22,0.34,0,0.393333333333333,0.523464143276215,1,English,13142,18
10461,27.8,0.6,1.4,0.213333333333333,0.37,0.136666666666667,0,0.28,0.691871047019958,1,English,13142,18.1
10462,12.8,1.8,10,0.0766666666666667,0.26,0.256666666666667,0.00333333333333333,0.403333333333333,0.619506359100342,1,English,13142,18.15
10463,32.4,3,6.4,0.0133333333333333,0.426666666666667,0.11,0,0.45,0.885094881057739,1,English,13142,18.2
10464,62.6,2.2,5.2,0,0.336666666666667,0.163333333333333,0,0.5,0.640131711959839,1,English,13142,18.25
10465,94.8,2.6,3.6,0.00666666666666667,0.3,0.113333333333333,0,0.58,0.739604651927948,1,English,13142,18.3
10466,20.2,1.4,4.6,0.0233333333333333,0.176666666666667,0.23,0,0.57,0.504279851913452,1,English,13142,18.35
10468,5,0.4,1.8,0.13,0.386666666666667,0.416666666666667,0,0.0666666666666667,0.755830526351929,1,English,13142,18.45
10470,69.8,1.6,2.8,0.0866666666666667,0.27,0.153333333333333,0.00333333333333333,0.486666666666667,0.865563631057739,1,English,13142,18.55
10472,18.6206896551724,0,0,0,0.862068965517241,0.0344827586206897,0,0.103448275862069,0.641839265823364,1,English,13191,6.45
10473,16.8,0.6,2,0.07,0.753333333333333,0.0533333333333333,0,0.123333333333333,0.83397501707077,1,English,13191,6.5
10474,7.2,0.2,2,0.06,0.79,0.08,0,0.07,0.845433056354523,1,English,13191,6.55
10475,16,0.8,3.6,0.06,0.6,0.17,0,0.17,0.81576532125473,1,English,13191,7
10476,11,0.4,1,0.28,0.616666666666667,0.0366666666666667,0.00333333333333333,0.0633333333333333,0.926415801048279,1,English,13191,7.05
10477,18.8,0.4,1,0.18,0.583333333333333,0.0933333333333333,0.00333333333333333,0.14,0.812645196914673,1,English,13191,7.1
10478,35.8,1.6,2,0.0366666666666667,0.646666666666667,0.1,0,0.216666666666667,0.852625846862793,1,English,13191,7.15
10479,60,2.2,3.2,0.05,0.36,0.11,0,0.48,0.704720437526703,1,English,13191,7.2
10480,52.4,0.8,1.4,0.0166666666666667,0.43,0.2,0,0.353333333333333,0.565560042858124,1,English,13191,7.25
10482,7.2,0.4,1.4,0.0366666666666667,0.383333333333333,0.306666666666667,0.146666666666667,0.126666666666667,0.576022207736969,1,English,13191,7.35
10483,20.4,1.4,4,0,0.62,0.216666666666667,0,0.163333333333333,0.868503153324127,1,English,13191,7.4
10485,9.6,0.2,0.4,0.00666666666666667,0.496666666666667,0.38,0.06,0.0566666666666667,0.515815436840057,1,English,13191,7.5
10487,20.8,0.2,1.4,0.0766666666666667,0.62,0.146666666666667,0,0.156666666666667,0.637625932693481,1,English,13191,8
10488,31.6,1.8,4,0.00333333333333333,0.486666666666667,0.113333333333333,0.00333333333333333,0.393333333333333,0.898295521736145,1,English,13191,8.05
10490,38.6,1.4,3,0.00333333333333333,0.496666666666667,0.123333333333333,0.0233333333333333,0.353333333333333,0.774150967597961,1,English,13191,8.15
10491,38.8,1.8,3.6,0.01,0.556666666666667,0.13,0,0.303333333333333,0.791815996170044,1,English,13191,8.2
10492,45.4,1.4,3.4,0.0133333333333333,0.253333333333333,0.153333333333333,0,0.58,0.666804134845734,1,English,13191,8.25
10497,11.2,0.8,3.8,0.00333333333333333,0.24,0.123333333333333,0.00333333333333333,0.63,0.525219857692719,1,English,13191,8.5
10498,52.2,4.2,12.8,0,0.203333333333333,0.256666666666667,0,0.54,0.708752870559692,1,English,13191,8.55
10499,67.2,3.4,10.4,0,0.0733333333333333,0.353333333333333,0,0.573333333333333,0.629074394702911,1,English,13191,9
10500,38.8,0.8,1.8,0.02,0.313333333333333,0.183333333333333,0,0.483333333333333,0.512189626693726,1,English,13191,9.05
10501,44.2,3.8,10,0.0133333333333333,0.226666666666667,0.373333333333333,0,0.386666666666667,0.782554149627686,1,English,13191,9.1
10502,30,1.8,6.8,0,0.163333333333333,0.516666666666667,0,0.32,0.508649051189423,1,English,13191,9.15
10503,33.2,2.8,12.4,0.00333333333333333,0.116666666666667,0.38,0.00333333333333333,0.496666666666667,0.599570035934448,1,English,13191,9.2
10505,5.6,1.6,5.6,0,0.273333333333333,0.59,0.00333333333333333,0.133333333333333,0.854478180408478,1,English,13191,9.3
10506,28,4.4,13,0,0.186666666666667,0.43,0,0.383333333333333,0.594272315502167,1,English,13191,9.35
10507,10.4,1.8,8.8,0.00333333333333333,0.226666666666667,0.533333333333333,0,0.236666666666667,0.620202481746674,1,English,13191,9.4
10508,16.2,1.2,2.4,0.00666666666666667,0.486666666666667,0.383333333333333,0,0.123333333333333,0.856634140014648,1,English,13191,9.45
10509,37,0.4,1,0.00666666666666667,0.563333333333333,0.143333333333333,0.00333333333333333,0.283333333333333,0.634790122509003,1,English,13191,9.5
10510,33.4,2.2,5.6,0.00666666666666667,0.526666666666667,0.103333333333333,0,0.363333333333333,0.89835661649704,1,English,13191,9.55
10511,9.2,0.2,6.2,0.04,0.313333333333333,0.193333333333333,0.00333333333333333,0.45,0.542170405387878,1,English,13191,10
10515,5.6,0,0.6,0.21,0.273333333333333,0.246666666666667,0,0.27,0.632335186004639,1,English,13191,10.2
10517,32.8,0.4,0.8,0.246666666666667,0.236666666666667,0.176666666666667,0,0.34,0.652920603752136,1,English,13191,10.3
10522,1.2,0,3.8,0.346666666666667,0.0433333333333333,0.473333333333333,0,0.136666666666667,0.834848284721375,1,English,13191,10.55
10523,1.4,0,1.6,0,0.03,0.91,0.00333333333333333,0.0566666666666667,0.607710659503937,1,English,13191,11
10525,50.4,0,0,0.0533333333333333,0.556666666666667,0.11,0,0.28,0.504957377910614,1,English,13191,11.1
10526,21.4,0.6,1.4,0.0233333333333333,0.52,0.25,0,0.206666666666667,0.633213341236115,1,English,13191,11.15
10527,11,0.2,0.6,0.0633333333333333,0.583333333333333,0.21,0.00333333333333333,0.14,0.769098937511444,1,English,13191,11.2
10529,24.4,0.6,1.4,0.0333333333333333,0.246666666666667,0.523333333333333,0.00333333333333333,0.193333333333333,0.535976946353912,1,English,13191,11.3
10530,37,0.8,2.8,0.00666666666666667,0.35,0.23,0.206666666666667,0.206666666666667,0.577335000038147,1,English,13191,11.35
10531,21,0.4,1.4,0.05,0.436666666666667,0.27,0,0.243333333333333,0.616793990135193,1,English,13191,11.4
10533,31.2,0.2,0.4,0.0166666666666667,0.61,0.07,0.116666666666667,0.186666666666667,0.588109970092773,1,English,13191,11.5
10534,16.6,1.2,2.2,0.0166666666666667,0.543333333333333,0.246666666666667,0,0.193333333333333,0.785395503044128,1,English,13191,14.2
10535,57.8,2.8,8.2,0,0.286666666666667,0.19,0,0.523333333333333,0.524478852748871,1,English,13191,14.25
10536,45.4,0.8,2,0.00666666666666667,0.23,0.0966666666666667,0,0.666666666666667,0.700341880321503,1,English,13191,14.3
10543,9,0.4,0.8,0.01,0.46,0.456666666666667,0,0.0733333333333333,0.705103039741516,1,English,13191,15.05
10546,8.2,0,1.2,0.00333333333333333,0.503333333333333,0.433333333333333,0,0.06,0.644833326339722,1,English,13191,15.2
10547,8.6,0,0.8,0.00666666666666667,0.463333333333333,0.383333333333333,0,0.146666666666667,0.504245579242706,1,English,13191,15.25
10548,19.6,0.2,0.8,0.01,0.656666666666667,0.136666666666667,0.00333333333333333,0.193333333333333,0.571450531482697,1,English,13191,15.3
10550,47.2,0.6,1.2,0.00666666666666667,0.463333333333333,0.186666666666667,0,0.343333333333333,0.640062868595123,1,English,13191,15.4
10554,7.2,0.4,1.4,0.0166666666666667,0.52,0.326666666666667,0.00333333333333333,0.133333333333333,0.806365072727203,1,English,13191,16
10555,18.6,1.2,2,0.0133333333333333,0.55,0.226666666666667,0.00666666666666667,0.203333333333333,0.770975112915039,1,English,13191,16.05
10557,15.2,0.8,1.2,0,0.4,0.47,0.00333333333333333,0.126666666666667,0.700560808181763,1,English,13191,16.15
