X1,AWC,CTC,CVC,noise,silence,distant,tv,meaningful,xgb_pred,CDSpred,language,SUBJECT,Time,Duration
374,14,1.6,3.8,0.0733333333333333,0.346666666666667,0.196666666666667,0,0.383333333333333,0.735273957252502,1,Spanish,189,9,300
375,4.8,1,7,0.0133333333333333,0.3,0.123333333333333,0,0.563333333333333,0.589171946048737,1,Spanish,189,9.05,300
376,16.4,1.4,4.4,0.0266666666666667,0.36,0.213333333333333,0,0.4,0.632970809936523,1,Spanish,189,9.1,300
377,6.2,0.2,2.2,0.0333333333333333,0.04,0.363333333333333,0,0.563333333333333,0.571387231349945,1,Spanish,189,9.15,300
379,39.6,2.2,5.8,0.116666666666667,0.28,0.133333333333333,0,0.47,0.812621653079987,1,Spanish,189,9.25,300
385,20.4,1,5.2,0.16,0.296666666666667,0.0633333333333333,0,0.48,0.851413607597351,1,Spanish,189,9.55,300
386,7.8,0.4,7.4,0.0866666666666667,0.443333333333333,0.116666666666667,0,0.353333333333333,0.833853483200073,1,Spanish,189,10,300
390,30.6,1.4,3.2,0.136666666666667,0.35,0.113333333333333,0.00333333333333333,0.396666666666667,0.887493968009949,1,Spanish,189,10.2,300
391,21,1.6,7.8,0.113333333333333,0.146666666666667,0.0833333333333333,0.00333333333333333,0.653333333333333,0.827186644077301,1,Spanish,189,10.25,300
392,36.2,2.4,6.4,0.123333333333333,0.113333333333333,0.17,0,0.593333333333333,0.582683145999908,1,Spanish,189,10.3,300
393,61.4,4.2,6.6,0.04,0.4,0.0966666666666667,0.01,0.453333333333333,0.907927870750427,1,Spanish,189,10.35,300
394,8,0.6,3,0,0.63,0.143333333333333,0.00333333333333333,0.223333333333333,0.82172679901123,1,Spanish,189,10.4,300
395,8.8,0.4,2.6,0.05,0.19,0.283333333333333,0.0133333333333333,0.463333333333333,0.625096559524536,1,Spanish,189,10.45,300
399,27.6,1.2,6.2,0.0166666666666667,0.146666666666667,0.14,0.0133333333333333,0.683333333333333,0.606193900108337,1,Spanish,189,11.05,300
400,9.4,1,5.8,0.0133333333333333,0.303333333333333,0.16,0.06,0.463333333333333,0.657873153686523,1,Spanish,189,11.1,300
403,4,0,0.6,0.01,0.103333333333333,0.586666666666667,0.08,0.22,0.512288272380829,1,Spanish,189,11.25,300
405,1.6,0.2,2,0.00333333333333333,0.59,0.19,0.0733333333333333,0.143333333333333,0.630084037780762,1,Spanish,189,11.35,300
407,6,0.4,7,0,0.663333333333333,0.04,0.0933333333333333,0.203333333333333,0.612956643104553,1,Spanish,189,11.45,300
408,0.8,0,1.4,0.00333333333333333,0.833333333333333,0.0366666666666667,0.0933333333333333,0.0333333333333333,0.649096846580505,1,Spanish,189,11.5,300
409,12.2,1,2.8,0.0166666666666667,0.58,0.166666666666667,0.0266666666666667,0.21,0.760760545730591,1,Spanish,189,11.55,300
410,21.8,0.8,2,0.03,0.613333333333333,0.163333333333333,0.0366666666666667,0.156666666666667,0.703653216362,1,Spanish,189,12,300
411,3,0.2,1.8,0.573333333333333,0.0733333333333333,0.256666666666667,0,0.0966666666666667,0.799860715866089,1,Spanish,189,12.05,300
412,19.4,1,3.2,0.32,0.226666666666667,0.24,0,0.213333333333333,0.604492366313934,1,Spanish,189,12.1,300
413,10.8,0.8,4.6,0.523333333333333,0.113333333333333,0.18,0,0.183333333333333,0.599591612815857,1,Spanish,189,12.15,300
414,10.4,0,2,0.116666666666667,0.46,0.25,0.00333333333333333,0.17,0.682319939136505,1,Spanish,189,12.2,300
417,2.6,0.2,1.2,0.386666666666667,0.26,0.293333333333333,0,0.06,0.681145131587982,1,Spanish,189,12.35,300
418,2.6,0.2,2.8,0.22,0.376666666666667,0.303333333333333,0,0.1,0.813149094581604,1,Spanish,189,12.4,300
419,6,0.4,5.2,0.103333333333333,0.423333333333333,0.316666666666667,0,0.156666666666667,0.829973101615906,1,Spanish,189,12.45,300
423,6.8,0.8,3,0.233333333333333,0.1,0.46,0.00333333333333333,0.203333333333333,0.616835534572601,1,Spanish,189,13.05,300
424,3.4,0.4,1.2,0.156666666666667,0.406666666666667,0.376666666666667,0,0.06,0.840343475341797,1,Spanish,189,13.1,300
426,4.2,0.2,2,0.0333333333333333,0.736666666666667,0.143333333333333,0,0.0866666666666667,0.829383790493011,1,Spanish,189,15.05,300
427,44.3478260869565,2.08695652173913,4.69565217391304,0,0.391304347826087,0.226086956521739,0.0173913043478261,0.365217391304348,0.541535139083862,1,Spanish,189,15.1,115
428,39.1139240506329,3.0379746835443,10.253164556962,0.0379746835443038,0.493670886075949,0.139240506329114,0,0.329113924050633,0.895325779914856,1,Spanish,190,10.55,158
429,30,1.6,7,0.156666666666667,0.3,0.21,0,0.333333333333333,0.755016386508942,1,Spanish,190,11,300
430,39.2,3,16,0.02,0.296666666666667,0.176666666666667,0,0.506666666666667,0.695736646652222,1,Spanish,190,11.05,300
434,41.2,2.2,6.8,0.0733333333333333,0.466666666666667,0.153333333333333,0,0.306666666666667,0.898534715175629,1,Spanish,190,11.25,300
435,15.2,0.8,4,0.0866666666666667,0.563333333333333,0.166666666666667,0.00333333333333333,0.18,0.765818119049072,1,Spanish,190,11.3,300
436,46.6,2,6.2,0.04,0.356666666666667,0.0866666666666667,0,0.516666666666667,0.684488832950592,1,Spanish,190,11.35,300
437,60.4,3.6,6.4,0.0133333333333333,0.486666666666667,0.11,0,0.39,0.937099695205688,1,Spanish,190,11.4,300
438,51.4,0.6,1.4,0.01,0.56,0.133333333333333,0,0.296666666666667,0.539014995098114,1,Spanish,190,11.45,300
439,33.6,2.6,9.8,0.00666666666666667,0.303333333333333,0.0933333333333333,0.203333333333333,0.393333333333333,0.771228134632111,1,Spanish,190,11.5,300
443,10.8,0.4,1.4,0.0166666666666667,0.176666666666667,0.72,0.02,0.0666666666666667,0.588911473751068,1,Spanish,190,12.1,300
445,1.6,0.2,1,0.106666666666667,0.323333333333333,0.54,0,0.03,0.736292481422424,1,Spanish,190,12.2,300
446,18,0.8,1.4,0.0366666666666667,0.456666666666667,0.41,0,0.0966666666666667,0.754695117473602,1,Spanish,190,12.25,300
447,13.2,0.4,0.2,0,0.476666666666667,0.416666666666667,0.0133333333333333,0.0933333333333333,0.527618885040283,1,Spanish,190,12.3,300
449,17.2,0.4,2.4,0.03,0.59,0.243333333333333,0,0.136666666666667,0.805497288703918,1,Spanish,190,12.4,300
450,29.2,1,1,0.00333333333333333,0.51,0.34,0,0.146666666666667,0.824780344963074,1,Spanish,190,12.45,300
451,12.2,0.2,1,0.02,0.37,0.496666666666667,0.00666666666666667,0.106666666666667,0.608319699764252,1,Spanish,190,12.5,300
452,13,0.4,1.2,0.00333333333333333,0.75,0.146666666666667,0.00333333333333333,0.0966666666666667,0.7561976313591,1,Spanish,190,12.55,300
453,24.2,0.4,0.6,0.0166666666666667,0.573333333333333,0.276666666666667,0,0.133333333333333,0.683850705623627,1,Spanish,190,13,300
456,21.8,1,2.2,0.00666666666666667,0.196666666666667,0.63,0,0.166666666666667,0.536258697509766,1,Spanish,190,13.15,300
457,3.4,0.2,2.4,0.0366666666666667,0.08,0.833333333333333,0,0.05,0.651284158229828,1,Spanish,190,13.2,300
467,17.6,0.6,2.2,0.0366666666666667,0.453333333333333,0.133333333333333,0.213333333333333,0.163333333333333,0.562724947929382,1,Spanish,190,14.1,300
469,7.4,0,0,0.02,0.406666666666667,0.0266666666666667,0.516666666666667,0.03,0.510379731655121,1,Spanish,190,14.2,300
471,37.6681614349776,1.88340807174888,2.152466367713,0.0134529147982063,0.62780269058296,0.197309417040359,0.00448430493273543,0.15695067264574,0.711523711681366,1,Spanish,190,12.15,223
472,8.2,0.2,2.4,0.113333333333333,0.493333333333333,0.286666666666667,0.0233333333333333,0.0833333333333333,0.66427344083786,1,Spanish,190,12.2,300
473,16.8,1,3.2,0.05,0.55,0.22,0.00666666666666667,0.173333333333333,0.82934844493866,1,Spanish,190,12.25,300
474,38.6,1.8,4.8,0.00666666666666667,0.49,0.203333333333333,0,0.3,0.718049287796021,1,Spanish,190,12.3,300
475,19,1.2,2.8,0.00333333333333333,0.64,0.156666666666667,0.0633333333333333,0.136666666666667,0.881908774375916,1,Spanish,190,12.35,300
476,4.2,0.4,0.6,0.0366666666666667,0.343333333333333,0.19,0.396666666666667,0.0333333333333333,0.590029954910278,1,Spanish,190,12.4,300
477,7.4,0.4,1.8,0.0133333333333333,0.45,0.326666666666667,0.146666666666667,0.0633333333333333,0.608830273151398,1,Spanish,190,12.45,300
478,6.4,0.4,2,0.01,0.09,0.236666666666667,0.603333333333333,0.06,0.581593334674835,1,Spanish,190,12.5,300
482,36,0.6,1,0.0133333333333333,0.49,0.21,0.12,0.166666666666667,0.528448224067688,1,Spanish,190,13.1,300
483,28.4,1.4,5.4,0.0233333333333333,0.406666666666667,0.206666666666667,0.0966666666666667,0.266666666666667,0.736732304096222,1,Spanish,190,13.15,300
484,19.8,1.4,8,0.0133333333333333,0.656666666666667,0.09,0,0.24,0.852789998054504,1,Spanish,190,13.2,300
485,10.6,0.4,6.8,0.0733333333333333,0.52,0.223333333333333,0,0.183333333333333,0.870134651660919,1,Spanish,190,13.25,300
486,1.4,0.4,8.6,0.02,0.576666666666667,0.16,0,0.243333333333333,0.561943829059601,1,Spanish,190,13.3,300
487,28,1.4,7.8,0.00666666666666667,0.363333333333333,0.273333333333333,0,0.356666666666667,0.70205146074295,1,Spanish,190,13.35,300
488,31.8,1.8,8.6,0.0666666666666667,0.373333333333333,0.17,0,0.39,0.627015352249146,1,Spanish,190,13.4,300
489,11,0.6,2.2,0.12,0.633333333333333,0.14,0,0.106666666666667,0.889483153820038,1,Spanish,190,13.45,300
490,18.8,1.4,7.8,0.116666666666667,0.32,0.223333333333333,0,0.34,0.755016386508942,1,Spanish,190,13.5,300
491,5,0.4,4.6,0,0.54,0.32,0.00333333333333333,0.136666666666667,0.88842386007309,1,Spanish,190,13.55,300
492,10,0.8,1.4,0.00333333333333333,0.5,0.37,0,0.126666666666667,0.776745736598969,1,Spanish,190,14,300
493,13.4,1,3.4,0.0166666666666667,0.586666666666667,0.186666666666667,0,0.21,0.843917667865753,1,Spanish,190,14.05,300
494,14,0.8,9.6,0,0.403333333333333,0.29,0.00333333333333333,0.303333333333333,0.545664370059967,1,Spanish,190,14.1,300
496,4.6,0,0,0,0.01,0.973333333333333,0,0.0166666666666667,0.554408729076385,1,Spanish,190,14.2,300
499,46.6,2.2,5.6,0,0.0233333333333333,0.446666666666667,0.21,0.32,0.581236898899078,1,Spanish,190,14.35,300
500,59.4,2.6,6.8,0.01,0.02,0.326666666666667,0.196666666666667,0.446666666666667,0.511188089847565,1,Spanish,190,14.4,300
505,14.6,1,6.4,0.00666666666666667,0.253333333333333,0.476666666666667,0,0.263333333333333,0.535065889358521,1,Spanish,190,15.05,300
506,15.4,1.6,9.4,0.0266666666666667,0.55,0.09,0,0.333333333333333,0.88487708568573,1,Spanish,190,15.1,300
507,16,1,6,0.0366666666666667,0.593333333333333,0.0433333333333333,0,0.326666666666667,0.809348344802856,1,Spanish,190,15.15,300
508,22,0.6,2.6,0.05,0.496666666666667,0.24,0,0.213333333333333,0.780667781829834,1,Spanish,190,15.2,300
509,9.6,0,3,0.0266666666666667,0.513333333333333,0.336666666666667,0,0.123333333333333,0.700591742992401,1,Spanish,190,15.25,300
510,10.8,0.6,3,0.04,0.753333333333333,0.11,0,0.0966666666666667,0.886035919189453,1,Spanish,190,15.3,300
511,29.6,0.6,3,0.0166666666666667,0.703333333333333,0.113333333333333,0,0.166666666666667,0.698589503765106,1,Spanish,190,15.35,300
512,37.8,1.2,2.8,0.00666666666666667,0.496666666666667,0.196666666666667,0,0.3,0.699881374835968,1,Spanish,190,15.4,300
513,3.8,0.6,7,0.01,0.623333333333333,0.153333333333333,0,0.213333333333333,0.730200171470642,1,Spanish,190,15.45,300
514,26.4,1.6,13.8,0.0933333333333333,0.333333333333333,0.193333333333333,0,0.38,0.765288114547729,1,Spanish,190,15.5,300
515,4,0.2,5.2,0.00666666666666667,0.71,0.143333333333333,0,0.14,0.714305281639099,1,Spanish,190,15.55,300
517,49.2105263157895,2.89473684210526,8.68421052631579,0.0350877192982456,0.315789473684211,0.140350877192982,0,0.508771929824561,0.807999551296234,1,Spanish,190,18,228
519,19.2,1.4,3.6,0.08,0.413333333333333,0.356666666666667,0,0.15,0.827873826026917,1,Spanish,190,18.1,300
520,30.8,1,2.8,0.0266666666666667,0.5,0.31,0,0.163333333333333,0.833287119865417,1,Spanish,190,18.15,300
521,10.4,0.8,5.4,0.0166666666666667,0.326666666666667,0.546666666666667,0,0.11,0.752420961856842,1,Spanish,190,18.2,300
522,7,0.8,3.8,0.00666666666666667,0.486666666666667,0.4,0.00333333333333333,0.103333333333333,0.871828556060791,1,Spanish,190,18.25,300
523,28.2,1,4.4,0.00666666666666667,0.37,0.416666666666667,0,0.206666666666667,0.619213700294495,1,Spanish,190,18.3,300
524,9.4,0.8,3.8,0.05,0.523333333333333,0.293333333333333,0.00333333333333333,0.13,0.867888808250427,1,Spanish,190,18.35,300
525,5.8,0.8,11.2,0.0566666666666667,0.39,0.28,0,0.273333333333333,0.723885476589203,1,Spanish,190,18.4,300
526,28,2.2,9,0.0166666666666667,0.366666666666667,0.38,0,0.236666666666667,0.872893869876862,1,Spanish,190,18.45,300
527,22,1.6,7,0.0633333333333333,0.406666666666667,0.276666666666667,0,0.253333333333333,0.789954721927643,1,Spanish,190,18.5,300
528,46.6,2.8,8,0.00666666666666667,0.333333333333333,0.333333333333333,0,0.326666666666667,0.756572067737579,1,Spanish,190,18.55,300
532,21.2,0,0.2,0.0966666666666667,0.396666666666667,0.376666666666667,0,0.13,0.527206420898438,1,Spanish,190,19.15,300
534,62,1,1.8,0.03,0.286666666666667,0.43,0,0.253333333333333,0.54566901922226,1,Spanish,190,19.25,300
538,30.8,0.8,2.2,0,0.523333333333333,0.253333333333333,0,0.223333333333333,0.633371114730835,1,Spanish,190,19.45,300
539,3.6,0,7.4,0.04,0.46,0.34,0,0.16,0.613619685173035,1,Spanish,190,19.5,300
540,5.2,0.6,7.8,0.0233333333333333,0.583333333333333,0.183333333333333,0,0.21,0.77277147769928,1,Spanish,190,19.55,300
541,11.2,0,2.6,0.0533333333333333,0.616666666666667,0.223333333333333,0,0.106666666666667,0.791284501552582,1,Spanish,190,20,300
542,17.6,1.6,5.6,0.0366666666666667,0.44,0.29,0.00333333333333333,0.23,0.744859278202057,1,Spanish,190,20.05,300
544,43.8,2.2,5.4,0.0166666666666667,0.493333333333333,0.21,0.00333333333333333,0.276666666666667,0.837724268436432,1,Spanish,190,20.15,300
545,26.8,0.6,1,0.0166666666666667,0.593333333333333,0.203333333333333,0,0.186666666666667,0.659331619739532,1,Spanish,190,20.2,300
547,20,1.6,12.4,0.0166666666666667,0.426666666666667,0.103333333333333,0,0.453333333333333,0.86625474691391,1,Spanish,190,20.3,300
548,91.6363636363636,1.09090909090909,1.09090909090909,0.109090909090909,0.345454545454545,0.181818181818182,0,0.363636363636364,0.644465744495392,1,Spanish,190,20.35,55
550,40.2,1,2.4,0,0.383333333333333,0.27,0.12,0.226666666666667,0.516917824745178,1,Spanish,192,11.35,300
551,37.6,1.2,2,0.00333333333333333,0.35,0.186666666666667,0.276666666666667,0.183333333333333,0.553483843803406,1,Spanish,192,11.4,300
552,51,1.8,5.6,0.01,0.206666666666667,0.143333333333333,0.33,0.31,0.794846892356873,1,Spanish,192,11.45,300
553,8,0.4,0.6,0.103333333333333,0.243333333333333,0.183333333333333,0.433333333333333,0.0366666666666667,0.715130150318146,1,Spanish,192,11.5,300
554,15.8,0.4,0.6,0.00333333333333333,0.26,0.07,0.596666666666667,0.07,0.612026751041412,1,Spanish,192,11.55,300
555,24.6,1.4,3.4,0.00666666666666667,0.546666666666667,0.0866666666666667,0.2,0.16,0.836273729801178,1,Spanish,192,12,300
556,24.4,1.6,1.6,0.00666666666666667,0.553333333333333,0.09,0.183333333333333,0.166666666666667,0.735140979290009,1,Spanish,192,12.05,300
557,31.4,1.8,11.2,0.00333333333333333,0.303333333333333,0.0933333333333333,0.273333333333333,0.326666666666667,0.703866243362427,1,Spanish,192,12.1,300
558,37.4,2.8,8.4,0.176666666666667,0.37,0.113333333333333,0.0266666666666667,0.313333333333333,0.793909907341003,1,Spanish,192,12.15,300
559,84.6,1.6,2.4,0.0666666666666667,0.333333333333333,0.0933333333333333,0,0.506666666666667,0.863349199295044,1,Spanish,192,12.2,300
560,66.4,1.8,3.8,0.116666666666667,0.376666666666667,0.116666666666667,0.0133333333333333,0.376666666666667,0.659658133983612,1,Spanish,192,12.25,300
561,68.4,1.8,4.2,0.0333333333333333,0.38,0.14,0.01,0.436666666666667,0.659658133983612,1,Spanish,192,12.3,300
562,65.4,2.6,7.6,0.00666666666666667,0.34,0.0266666666666667,0.00333333333333333,0.623333333333333,0.930397689342499,1,Spanish,192,12.35,300
563,58.6,2.2,4,0.0133333333333333,0.536666666666667,0.03,0.0166666666666667,0.403333333333333,0.783048391342163,1,Spanish,192,12.4,300
564,60.2,0.6,1.4,0.00666666666666667,0.6,0.1,0.00333333333333333,0.29,0.528571665287018,1,Spanish,192,12.45,300
565,90.2,2.8,4.2,0.02,0.43,0.0366666666666667,0,0.513333333333333,0.846962988376617,1,Spanish,192,12.5,300
566,32.2,4.2,15.2,0.0366666666666667,0.433333333333333,0.0833333333333333,0.00666666666666667,0.44,0.923357546329498,1,Spanish,192,12.55,300
567,40,1.4,7,0.0733333333333333,0.466666666666667,0.1,0.02,0.34,0.72618556022644,1,Spanish,192,13,300
568,34.8,2.4,10.6,0.213333333333333,0.326666666666667,0.0233333333333333,0.01,0.426666666666667,0.824433386325836,1,Spanish,192,13.05,300
569,45.2,3.8,7.4,0.05,0.586666666666667,0.0466666666666667,0.00666666666666667,0.31,0.943982839584351,1,Spanish,192,13.1,300
570,18,0.6,6.2,0.03,0.543333333333333,0.186666666666667,0.0633333333333333,0.176666666666667,0.69693386554718,1,Spanish,192,13.15,300
571,31.9230769230769,2.69230769230769,6.92307692307692,0.0256410256410256,0.615384615384615,0.115384615384615,0,0.243589743589744,0.90495902299881,1,Spanish,192,13.2,156
572,54.1176470588235,2.74509803921569,2.74509803921569,0.0065359477124183,0.607843137254902,0.0849673202614379,0.0065359477124183,0.294117647058824,0.767998099327087,1,Spanish,192,17.5,153
573,40.6,1.4,2.2,0,0.663333333333333,0.06,0,0.276666666666667,0.733393967151642,1,Spanish,192,17.55,300
574,46.4,1,2.6,0.0233333333333333,0.596666666666667,0.0933333333333333,0.00666666666666667,0.28,0.775799810886383,1,Spanish,192,18,300
575,28.6,0.6,1.8,0.01,0.656666666666667,0.15,0.00333333333333333,0.18,0.556488454341888,1,Spanish,192,18.05,300
576,34.4,0,0.2,0.01,0.76,0.0333333333333333,0.00666666666666667,0.19,0.803967714309692,1,Spanish,192,18.1,300
580,22,1.2,3,0.00666666666666667,0.183333333333333,0.146666666666667,0.49,0.173333333333333,0.742546319961548,1,Spanish,192,18.3,300
584,43.4,1.4,4,0.00666666666666667,0.273333333333333,0.136666666666667,0.356666666666667,0.226666666666667,0.816882491111755,1,Spanish,192,18.5,300
585,18.4,0.6,2.2,0.00333333333333333,0.37,0.133333333333333,0.353333333333333,0.14,0.521860778331757,1,Spanish,192,18.55,300
586,2.4,0.2,7,0.01,0.17,0.0633333333333333,0.653333333333333,0.103333333333333,0.586805284023285,1,Spanish,192,19,300
590,0.8,0,1.6,0,0.536666666666667,0.0733333333333333,0.366666666666667,0.0233333333333333,0.649096846580505,1,Spanish,192,19.2,300
591,6.4,0.6,6,0.09,0.216666666666667,0.22,0.34,0.133333333333333,0.846670210361481,1,Spanish,192,19.25,300
593,33.2307692307692,0.923076923076923,7.38461538461539,0.0717948717948718,0.471794871794872,0.174358974358974,0,0.282051282051282,0.709133327007294,1,Spanish,192,19.45,195
594,81.2,1,2,0.0966666666666667,0.373333333333333,0.143333333333333,0,0.386666666666667,0.715979754924774,1,Spanish,192,19.5,300
595,34.6,1.8,6.6,0.126666666666667,0.403333333333333,0.196666666666667,0.00333333333333333,0.27,0.676092386245728,1,Spanish,192,19.55,300
596,20.4,0.2,0.6,0.0233333333333333,0.623333333333333,0.203333333333333,0,0.15,0.536441922187805,1,Spanish,192,20,300
599,11.6,0,0.6,0.01,0.686666666666667,0.233333333333333,0.00333333333333333,0.0666666666666667,0.569044351577759,1,Spanish,192,20.15,300
600,8.6,0.6,5,0.103333333333333,0.383333333333333,0.353333333333333,0.0133333333333333,0.146666666666667,0.793796598911285,1,Spanish,192,20.2,300
601,7.2,0,1.4,0.0166666666666667,0.696666666666667,0.226666666666667,0.00333333333333333,0.0566666666666667,0.838223159313202,1,Spanish,192,20.25,300
602,16.8,0.2,0.6,0.01,0.643333333333333,0.246666666666667,0,0.1,0.738469421863556,1,Spanish,192,20.3,300
603,11,0.2,7,0.01,0.446666666666667,0.346666666666667,0,0.196666666666667,0.571735203266144,1,Spanish,192,20.35,300
604,25.4,1,3.8,0.0233333333333333,0.62,0.166666666666667,0.00333333333333333,0.186666666666667,0.824445605278015,1,Spanish,192,20.4,300
605,12.4,0.4,7.2,0.0166666666666667,0.49,0.296666666666667,0,0.196666666666667,0.762932956218719,1,Spanish,192,20.45,300
606,17.4,0.2,4.8,0.01,0.493333333333333,0.283333333333333,0.00333333333333333,0.21,0.566837728023529,1,Spanish,192,20.5,300
607,18.6,0.6,1.4,0.0166666666666667,0.63,0.236666666666667,0.00666666666666667,0.11,0.761434495449066,1,Spanish,192,20.55,300
608,15.4,1.4,8,0.0133333333333333,0.463333333333333,0.31,0.00333333333333333,0.21,0.80580598115921,1,Spanish,192,21,300
609,15,2.2,10.6,0.0166666666666667,0.47,0.223333333333333,0,0.29,0.830786228179932,1,Spanish,192,21.05,300
610,20.8,0.8,1.4,0,0.676666666666667,0.21,0,0.113333333333333,0.724422991275787,1,Spanish,192,21.1,300
611,43.2,0.4,0.4,0.00333333333333333,0.6,0.176666666666667,0,0.22,0.529459118843079,1,Spanish,192,21.15,300
